model,word,dominant_class,avg_weight,avg_abs_weight,n_occurrences
SGDClassifier,oportunidade,real,-0.06753958799208944,0.06753958799208944,1
SGDClassifier,os,fake,0.030612893527554613,0.030612893527554613,2
SGDClassifier,os,real,-0.022911372242903683,0.022911372242903683,1
SGDClassifier,outros,real,-0.03846909716830214,0.03846909716830214,2
SGDClassifier,outubro,real,-0.028245668896419406,0.028245668896419406,2
SGDClassifier,ouvindo,fake,0.022348358336479596,0.022348358336479596,1
SGDClassifier,ouvir,real,-0.06997696241015697,0.06997696241015697,1
SGDClassifier,p,real,-0.02038074510568963,0.02038074510568963,1
SGDClassifier,padre,fake,0.10963754740112686,0.10963754740112686,2
SGDClassifier,pai,real,-0.03521013843787744,0.03521013843787744,1
SGDClassifier,palavras,real,-0.07143440923506973,0.07143440923506973,1
SGDClassifier,paquerando,fake,0.006114547783255719,0.006114547783255719,1
SGDClassifier,para,fake,0.02239761733838606,0.02239761733838606,4
SGDClassifier,para,real,-0.023621697636313225,0.023621697636313225,7
SGDClassifier,parece,real,-0.06509934515529399,0.06509934515529399,1
SGDClassifier,partir,real,-0.07747953405337323,0.07747953405337323,3
SGDClassifier,passa,fake,0.03898463858733116,0.03898463858733116,1
SGDClassifier,passo,real,-0.023571551142966888,0.023571551142966888,1
SGDClassifier,patrimônio,fake,0.042760740049423374,0.042760740049423374,1
SGDClassifier,pedagogia,real,-0.022081706486888092,0.022081706486888092,1
SGDClassifier,pede,fake,0.05039055276016391,0.05039055276016391,1
SGDClassifier,pede,real,-0.025365978685703415,0.025365978685703415,1
SGDClassifier,pedidos,real,-0.01590321642134983,0.01590321642134983,1
SGDClassifier,pedindo,fake,0.08327833379093186,0.08327833379093184,4
SGDClassifier,pegando,real,-0.019595063134696413,0.019595063134696413,1
SGDClassifier,pelo,fake,0.023338395520149522,0.023338395520149522,2
SGDClassifier,pena,fake,0.07312779762371462,0.07312779762371462,1
SGDClassifier,pena,real,-0.05000100089079058,0.05000100089079058,1
SGDClassifier,perca,real,-0.02308969837516908,0.02308969837516908,1
SGDClassifier,perfeito,real,-0.07373569255201252,0.07373569255201252,1
SGDClassifier,perguntei,real,-0.052069831535110314,0.052069831535110314,1
SGDClassifier,permitir,real,-0.04785518558422368,0.04785518558422368,1
SGDClassifier,período,real,-0.05712161596504985,0.05712161596504985,1
SGDClassifier,pesquisa,fake,0.06326201343505289,0.06326201343505289,4
SGDClassifier,pesquisa,real,-0.04772694367066354,0.04772694367066354,1
SGDClassifier,pesquisas,real,-0.020749580369738684,0.020749580369738684,1
SGDClassifier,pessoas,real,-0.06605263059711564,0.06605263059711564,1
SGDClassifier,petista,fake,0.05025647388656498,0.05025647388656498,1
SGDClassifier,petista,real,-0.037704486511347925,0.037704486511347925,1
